Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,gross profit,Rating
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,23-11-2021,10:18,Cash,22.37,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,24-11-2021,16:27,Cash,13.8135,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,25-11-2021,17:04,Ewallet,17.187,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,26-11-2021,18:14,Ewallet,13.304,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,27-11-2021,10:43,Cash,44.919,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,28-11-2021,19:30,Ewallet,22.84,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,29-11-2021,14:53,Credit card,12.6975,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,30-11-2021,20:14,Cash,3.528,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,01-12-2021,11:51,Credit card,32.858,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,02-12-2021,14:13,Credit card,8.425,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,03-12-2021,20:13,Ewallet,2.689,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,04-12-2021,18:44,Ewallet,8.9525,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,05-12-2021,14:26,Ewallet,10.572,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,06-12-2021,12:40,Ewallet,5.9865,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,07-12-2021,18:43,Ewallet,3.285,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,08-12-2021,13:22,Ewallet,12.57,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,09-12-2021,13:58,Cash,4.208,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,10-12-2021,11:45,Cash,19.773,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,,11-12-2021,11:51,Cash,14.8995,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,12-12-2021,17:16,Cash,22.7205,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13-12-2021,15:55,Cash,13.806,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,14-12-2021,12:07,Cash,7.9,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,15-12-2021,15:07,Cash,44.397,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,16-12-2021,15:29,Cash,4.599,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,17-12-2021,18:45,Cash,2.089,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,18-12-2021,15:23,Credit card,0.775,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,19-12-2021,20:37,Cash,14.523,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,20-12-2021,14:41,Credit card,3.333,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,21-12-2021,18:18,Credit card,3.827,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,22-12-2021,15:27,Ewallet,14.985,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,23-12-2021,12:55,Credit card,12.1515,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,24-12-2021,18:02,Cash,2.37,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,25-12-2021,19:44,Credit card,8.6225,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,26-12-2021,11:36,Credit card,42.315,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,27-12-2021,13:51,Ewallet,12.9185,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,28-12-2021,15:17,Cash,30.478,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,29-12-2021,15:29,Cash,12.012,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,30-12-2021,17:59,Cash,8.613,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,31-12-2021,11:55,Credit card,4.992,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,01-01-2022,10:39,Cash,14.932,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,02-01-2022,15:10,Ewallet,7.98,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,03-01-2022,18:10,Credit card,1.2725,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,04-01-2022,20:43,Credit card,3.3885,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,05-01-2022,12:46,Cash,11.918,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,06-01-2022,17:44,Cash,11.63,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,07-01-2022,14:19,Ewallet,43.866,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,08-01-2022,10:33,Cash,34.986,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,,09-01-2022,11:40,Cash,33.7295,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,10-01-2022,19:30,Ewallet,15.9275,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,11-01-2022,14:42,Ewallet,1.476,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,12-01-2022,19:08,Credit card,24.8,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,13-01-2022,19:12,Ewallet,41.17,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,14-01-2022,15:46,Credit card,30.148,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,15-01-2022,19:06,Credit card,14.14,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,16-01-2022,18:10,Ewallet,38.3,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,17-01-2022,20:46,Ewallet,5.803,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,18-01-2022,18:35,Ewallet,8.745,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,19-01-2022,11:40,Ewallet,3.0475,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,20-01-2022,13:46,Ewallet,2.0175,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,21-01-2022,17:16,Ewallet,48.69,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,22-01-2022,13:22,Cash,1.592,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,23-01-2022,15:33,Cash,3.291,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,,24-01-2022,13:28,Cash,30.919,6.6
